UID,test,composite_ID,TSVR_hours,Days,log_Days_plus1,Days_squared,LocationType,LocationType_coded,theta,se
A039,2,A039_2,28.65,1.1937499999999999,0.7856124082320387,1.4250390624999998,destination,1,1.3414384,0.5
A039,3,A039_3,98.84,4.118333333333333,1.632828865224676,16.96066944444444,destination,1,0.9721396,0.5
A039,4,A039_4,246.24,10.26,2.421256622711544,105.2676,destination,1,1.2233254,0.5
A040,1,A040_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.9852747,0.5
A040,2,A040_2,26.26,1.0941666666666667,0.7391557017675006,1.1972006944444447,destination,1,0.88222194,0.5
A040,3,A040_3,71.28,2.97,1.3787660946990992,8.820900000000002,destination,1,-0.9794845,0.5
A040,4,A040_4,143.53,5.980416666666667,1.9431086093574954,35.765383506944445,destination,1,-1.104057,0.5
A041,1,A041_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.22410686,0.5
A041,2,A041_2,31.78,1.3241666666666667,0.8433615518513973,1.7534173611111112,destination,1,-0.6096121,0.5
A041,3,A041_3,75.74,3.1558333333333333,1.424512969770031,9.959284027777777,destination,1,1.0298018,0.5
A041,4,A041_4,141.84,5.91,1.9329696377795786,34.9281,destination,1,-0.39342585,0.5
A042,1,A042_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-1.0510693,0.5
A042,2,A042_2,28.93,1.2054166666666666,0.7909164555219504,1.4530293402777776,destination,1,-0.29213598,0.5
A042,3,A042_3,72.17,3.0070833333333336,1.388063628376445,9.042550173611112,destination,1,0.27557984,0.5
A042,4,A042_4,146.02,6.084166666666667,1.9578622468412672,37.017084027777784,destination,1,-0.4915242,0.5
A043,1,A043_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.49942693,0.5
A043,2,A043_2,25.62,1.0675000000000001,0.7263401479157092,1.1395562500000003,destination,1,0.4424877,0.5
A043,3,A043_3,64.94,2.705833333333333,1.3099081547346048,7.321534027777776,destination,1,0.3511134,0.5
A043,4,A043_4,149.33,6.222083333333334,1.9771434616052734,38.71432100694445,destination,1,-0.25678244,0.5
A044,1,A044_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.1713588,0.5
A044,2,A044_2,47.66,1.9858333333333331,1.093878881528862,3.943534027777777,destination,1,0.16294117,0.5
A044,3,A044_3,91.63,3.8179166666666666,1.5723416077929249,14.57648767361111,destination,1,-1.3014706,0.5
A044,4,A044_4,155.27,6.4695833333333335,2.0108392189188016,41.855508506944446,destination,1,-1.0086085,0.5
A045,1,A045_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.16803594,0.5
A045,2,A045_2,24.66,1.0275,0.7068035070074309,1.0557562500000002,destination,1,-0.48629287,0.5
A045,3,A045_3,72.23,3.0095833333333335,1.3886873290203638,9.057591840277778,destination,1,-0.9015519,0.5
A045,4,A045_4,151.52,6.3133333333333335,1.9896991661789745,39.858177777777776,destination,1,-0.6140947,0.5
A046,1,A046_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.82893044,0.5
A046,2,A046_2,24.32,1.0133333333333334,0.699791723278614,1.0268444444444447,destination,1,-1.229845,0.5
A046,3,A046_3,73.05,3.0437499999999997,1.3971724792670734,9.264414062499998,destination,1,-0.9712328,0.5
A046,4,A046_4,147.94,6.164166666666667,1.9690917483983523,37.99695069444444,destination,1,-0.8551873,0.5
A047,1,A047_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.9314449,0.5
A047,2,A047_2,23.46,0.9775,0.6818334206596719,0.9555062500000001,destination,1,0.0011731267,0.5
A047,3,A047_3,76.85,3.202083333333333,1.4355804340522749,10.253337673611108,destination,1,-0.31743395,0.5
A047,4,A047_4,144.22,6.009166666666666,1.9472188161863455,36.11008402777777,destination,1,0.5841509,0.5
A048,1,A048_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.7055423,0.5
A048,2,A048_2,23.91,0.99625,0.6912704205470851,0.9925140625,destination,1,-0.21394376,0.5
A048,3,A048_3,81.15,3.38125,1.477334071800763,11.4328515625,destination,1,0.59561753,0.5
A048,4,A048_4,146.3,6.095833333333334,1.9595077573206972,37.15918402777779,destination,1,0.05674492,0.5
A049,1,A049_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.7261273,0.5
A049,2,A049_2,27.12,1.1300000000000001,0.7561219797213337,1.2769000000000004,destination,1,-0.3937213,0.5
A049,3,A049_3,111.38,4.640833333333333,1.730031808732516,21.537334027777774,destination,1,0.6229021,0.5
A049,4,A049_4,168.86,7.035833333333334,2.083910706734293,49.50295069444445,destination,1,1.4647734,0.5
A050,1,A050_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.91308653,0.5
A050,2,A050_2,24.73,1.0304166666666668,0.7082410265074691,1.0617585069444446,destination,1,-0.0066963215,0.5
A050,3,A050_3,93.39,3.89125,1.587447894542485,15.141826562499999,destination,1,-0.35299146,0.5
A050,4,A050_4,148.69,6.195416666666667,1.973444249248633,38.38318767361111,destination,1,0.8914575,0.5
A051,1,A051_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.8028108,0.5
A051,2,A051_2,17.16,0.715,0.5394130806179032,0.5112249999999999,destination,1,0.049381785,0.5
A051,3,A051_3,65.63,2.734583333333333,1.3176362550213248,7.4779460069444434,destination,1,0.1110302,0.5
A051,4,A051_4,146.99,6.124583333333334,1.963551244912556,37.51052100694445,destination,1,0.03827322,0.5
A052,1,A052_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.4868811,0.5
A052,2,A052_2,31.76,1.3233333333333335,0.8430029361043228,1.7512111111111115,destination,1,0.9826763,0.5
A052,3,A052_3,80.98,3.374166666666667,1.4757160254762083,11.385000694444447,destination,1,-0.23479229,0.5
A052,4,A052_4,153.27,6.38625,1.9996201636777473,40.784189062500005,destination,1,0.060775243,0.5
A053,1,A053_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.830601,0.5
A053,2,A053_2,32.71,1.3629166666666668,0.8598967316779912,1.8575418402777781,destination,1,0.35691914,0.5
A053,3,A053_3,78.28,3.2616666666666667,1.4496603200750402,10.638469444444445,destination,1,-0.111180075,0.5
A053,4,A053_4,148.9,6.204166666666667,1.9746595623412992,38.49168402777778,destination,1,-0.24006987,0.5
A054,1,A054_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.4994956,0.5
A054,2,A054_2,16.9,0.7041666666666666,0.5330762327008104,0.49585069444444435,destination,1,-0.12840416,0.5
A054,3,A054_3,72.83,3.0345833333333334,1.3949030332754941,9.208696006944445,destination,1,-0.02643241,0.5
A054,4,A054_4,136.83,5.701250000000001,1.9022940761596105,32.50425156250001,destination,1,0.17176248,0.5
A055,1,A055_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.5361741,0.5
A055,2,A055_2,23.24,0.9683333333333333,0.6771871609812159,0.9376694444444443,destination,1,0.75660616,0.5
A055,3,A055_3,74.48,3.1033333333333335,1.4117996515282525,9.630677777777779,destination,1,0.83208466,0.5
A055,4,A055_4,149.21,6.217083333333334,1.9764509008342432,38.65212517361112,destination,1,0.1528813,0.5
A056,1,A056_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.7468591,0.5
A056,2,A056_2,33.61,1.4004166666666666,0.8756423333963461,1.9611668402777778,destination,1,-0.7365116,0.5
A056,3,A056_3,71.46,2.9774999999999996,1.3806534812298048,8.865506249999997,destination,1,-0.72254777,0.5
A056,4,A056_4,147.84,6.16,1.9685099809725544,37.9456,destination,1,-0.8596302,0.5
A057,1,A057_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-1.0518757,0.5
A057,2,A057_2,24.78,1.0325,0.7092665624398284,1.06605625,destination,1,-0.60083723,0.5
A057,3,A057_3,73.83,3.07625,1.405177448121392,9.4633140625,destination,1,-0.51274824,0.5
A057,4,A057_4,145.06,6.0441666666666665,1.952199851152836,36.53195069444444,destination,1,-0.13473281,0.5
A058,1,A058_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.7332748,0.5
A058,2,A058_2,22.96,0.9566666666666667,0.6712423451718953,0.9152111111111111,destination,1,-0.17271782,0.5
A058,3,A058_3,66.28,2.7616666666666667,1.3248621216013894,7.626802777777778,destination,1,0.67109835,0.5
A058,4,A058_4,143.48,5.978333333333333,1.942810110802997,35.740469444444436,destination,1,-0.9756075,0.5
A059,1,A059_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.5626048,0.5
A059,2,A059_2,30.4,1.2666666666666666,0.8183103235139513,1.6044444444444443,destination,1,0.07206453,0.5
A059,3,A059_3,79.78,3.3241666666666667,1.464219443591648,11.050084027777778,destination,1,2.0409064,0.5
A059,4,A059_4,151.93,6.330416666666667,1.9920323583030093,40.07417517361112,destination,1,-0.5772869,0.5
A060,1,A060_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.1530542,0.5
A060,2,A060_2,24.87,1.0362500000000001,0.7111098809341178,1.0738140625000003,destination,1,0.33590585,0.5
A060,3,A060_3,94.68,3.9450000000000003,1.5983769650746755,15.563025000000001,destination,1,0.16965349,0.5
A060,4,A060_4,143.91,5.99625,1.9453742912234322,35.9550140625,destination,1,-0.7229297,0.5
A061,1,A061_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,2.0403898,0.5
A061,2,A061_2,35.16,1.4649999999999999,0.9021918074946533,2.1462249999999994,destination,1,0.77201295,0.5
A061,3,A061_3,82.55,3.439583333333333,1.4905605281966805,11.830733506944444,destination,1,1.5962133,0.5
A061,4,A061_4,146.56,6.1066666666666665,1.9610333106295341,37.291377777777775,destination,1,0.7794881,0.5
A062,1,A062_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.75087893,0.5
A062,2,A062_2,44.69,1.8620833333333333,1.0515497978778447,3.467354340277778,destination,1,1.0081036,0.5
A062,3,A062_3,92.72,3.8633333333333333,1.5817240738665845,14.925344444444445,destination,1,-0.41625023,0.5
A062,4,A062_4,149.18,6.215833333333333,1.9762776856717095,38.63658402777778,destination,1,-0.7022192,0.5
A063,1,A063_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.42942187,0.5
A063,2,A063_2,21.98,0.9158333333333334,0.65015268898709,0.8387506944444445,destination,1,0.9230828,0.5
A063,3,A063_3,69.99,2.91625,1.3651345632842644,8.504514062499998,destination,1,-1.0528466,0.5
A063,4,A063_4,141.09,5.87875,1.9284369493918316,34.5597015625,destination,1,-0.95782745,0.5
A064,1,A064_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.37014112,0.5
A064,2,A064_2,37.65,1.5687499999999999,0.9434193992624076,2.4609765624999995,destination,1,0.15088972,0.5
A064,3,A064_3,82.99,3.4579166666666663,1.4946815418025694,11.95718767361111,destination,1,0.4945773,0.5
A064,4,A064_4,156.21,6.50875,2.0160690071822343,42.3638265625,destination,1,-1.064075,0.5
A065,1,A065_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.9370374,0.5
A065,2,A065_2,32.31,1.3462500000000002,0.8528183089185817,1.8123890625000005,destination,1,-0.42273253,0.5
A065,3,A065_3,106.41,4.43375,1.6926295033208647,19.6581390625,destination,1,0.12489203,0.5
A065,4,A065_4,187.43,7.809583333333333,2.1758401440888315,60.989591840277775,destination,1,-1.0915083,0.5
A066,1,A066_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.03757501,0.5
A066,2,A066_2,23.35,0.9729166666666668,0.6795129892841417,0.9465668402777779,destination,1,-0.42152458,0.5
A066,3,A066_3,73.79,3.0745833333333334,1.404768491976238,9.453062673611111,destination,1,-0.91012734,0.5
A066,4,A066_4,164.93,6.872083333333333,2.063322745737281,47.22552934027778,destination,1,-1.2444345,0.5
A067,1,A067_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.3772701,0.5
A067,2,A067_2,29.91,1.24625,0.8092621591156317,1.5531390625000001,destination,1,-0.75470644,0.5
A067,3,A067_3,73.19,3.049583333333333,1.3986139951674335,9.299958506944442,destination,1,-0.75410956,0.5
A067,4,A067_4,144.19,6.007916666666667,1.947040462391396,36.09506267361111,destination,1,-1.4940736,0.5
A068,1,A068_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.4733075,0.5
A068,2,A068_2,30.49,1.2704166666666665,0.8199633682470614,1.613958506944444,destination,1,-0.34633532,0.5
A068,3,A068_3,82.98,3.4575,1.4945880707551584,11.95430625,destination,1,-0.3125315,0.5
A068,4,A068_4,155.59,6.482916666666667,2.0126226446826996,42.02820850694445,destination,1,-0.21757181,0.5
A069,1,A069_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.18573126,0.5
A069,2,A069_2,24.96,1.04,0.712949807856125,1.0816000000000001,destination,1,-0.75497293,0.5
A069,3,A069_3,79.75,3.3229166666666665,1.463930328762862,11.04177517361111,destination,1,-0.45664144,0.5
A069,4,A069_4,140.22,5.8425,1.9231531619326971,34.134806250000004,destination,1,-0.621072,0.5
A070,1,A070_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.025029317,0.5
A070,2,A070_2,24.25,1.0104166666666667,0.6983419974370495,1.020941840277778,destination,1,-0.7115501,0.5
A070,3,A070_3,81.92,3.4133333333333336,1.4846302618407525,11.650844444444447,destination,1,-0.60091597,0.5
A070,4,A070_4,149.2,6.216666666666666,1.976393165780389,38.646944444444436,destination,1,-0.9432329,0.5
A071,1,A071_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.09704123,0.5
A071,2,A071_2,30.92,1.2883333333333333,0.8278237505518246,1.6598027777777777,destination,1,-0.43790084,0.5
A071,3,A071_3,79.96,3.3316666666666666,1.465952379425344,11.100002777777776,destination,1,-0.8310883,0.5
A071,4,A071_4,153.27,6.38625,1.9996201636777473,40.784189062500005,destination,1,-0.20154567,0.5
A072,1,A072_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.6814234,0.5
A072,2,A072_2,33.76,1.4066666666666665,0.878242664236625,1.9787111111111106,destination,1,1.7074885,0.5
A072,3,A072_3,83.54,3.4808333333333334,1.4998090410335863,12.116200694444446,destination,1,0.09480323,0.5
A072,4,A072_4,154.89,6.453749999999999,2.0087172614551787,41.65088906249999,destination,1,0.58196443,0.5
A073,1,A073_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.30522674,0.5
A073,2,A073_2,66.66,2.7775,1.3290624151647576,7.7145062499999995,destination,1,-0.94399035,0.5
A073,3,A073_3,66.9,2.7875,1.3317061708354876,7.77015625,destination,1,-0.27342725,0.5
A073,4,A073_4,140.12,5.838333333333334,1.9225440372260398,34.08613611111112,destination,1,1.1537054,0.5
A074,1,A074_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.39766553,0.5
A074,2,A074_2,29.33,1.2220833333333332,0.7984451942645651,1.4934876736111107,destination,1,-0.40341347,0.5
A074,3,A074_3,73.02,3.0425,1.396863312469125,9.25680625,destination,1,1.1376537,0.5
A074,4,A074_4,147.21,6.13375,1.9648370428687807,37.6228890625,destination,1,0.26247647,0.5
A075,1,A075_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.07384318,0.5
A075,2,A075_2,28.68,1.195,0.7861820465271347,1.428025,destination,1,0.8610925,0.5
A075,3,A075_3,71.37,2.9737500000000003,1.3797102332428755,8.843189062500002,destination,1,-1.4018217,0.5
A075,4,A075_4,244.53,10.18875,2.4149088092030118,103.81062656250002,destination,1,-0.09748435,0.5
A076,1,A076_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.5232532,0.5
A076,2,A076_2,27.3,1.1375,0.7596369218287783,1.2939062499999998,destination,1,-1.1163836,0.5
A076,3,A076_3,74.88,3.1199999999999997,1.4158531633614349,9.734399999999997,destination,1,-0.5196874,0.5
A076,4,A076_4,149.28,6.22,1.9768549529047348,38.688399999999994,destination,1,-1.266146,0.5
A077,1,A077_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.5821275,0.5
A077,2,A077_2,53.88,2.245,1.1771153501560534,5.040025000000001,destination,1,-0.5422168,0.5
A077,3,A077_3,78.36,3.265,1.4504421809436425,10.660225,destination,1,-0.26786017,0.5
A077,4,A077_4,149.75,6.239583333333333,1.979563654096956,38.93240017361111,destination,1,0.8029541,0.5
A078,1,A078_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.27483156,0.5
A078,2,A078_2,26.17,1.0904166666666668,0.7373634081482162,1.1890085069444447,destination,1,0.06392656,0.5
A078,3,A078_3,72.3,3.0124999999999997,1.3894144884561341,9.07515625,destination,1,0.34884748,0.5
A078,4,A078_4,140.08,5.836666666666667,1.9223002834161795,34.066677777777784,destination,1,-1.3704203,0.5
A079,1,A079_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.3273735,0.5
A079,2,A079_2,26.11,1.0879166666666666,0.7361667586236876,1.1835626736111111,destination,1,-0.2008887,0.5
A079,3,A079_3,74.0,3.0833333333333335,1.4069136483226266,9.506944444444445,destination,1,-0.19927017,0.5
A079,4,A079_4,194.42,8.100833333333332,2.208365984421637,65.62350069444443,destination,1,-0.95253634,0.5
A080,1,A080_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.1154154,0.5
A080,2,A080_2,29.03,1.2095833333333335,0.7928039608010932,1.4630918402777782,destination,1,0.10268697,0.5
A080,3,A080_3,72.87,3.0362500000000003,1.3953160430903482,9.218814062500002,destination,1,1.1151272,0.5
A080,4,A080_4,145.77,6.07375,1.9563907494745967,36.89043906250001,destination,1,-0.40745336,0.5
A081,1,A081_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.6662004,0.5
A081,2,A081_2,31.39,1.3079166666666666,0.8363452416970668,1.7106460069444442,destination,1,-0.9717388,0.5
A081,3,A081_3,80.13,3.3387499999999997,1.4675862881938588,11.147251562499997,destination,1,1.2064252,0.5
A081,4,A081_4,154.53,6.43875,2.0067028239769247,41.4575015625,destination,1,1.4606197,0.5
A082,1,A082_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.6594405,0.5
A082,2,A082_2,27.97,1.1654166666666665,0.7726127986724047,1.358196006944444,destination,1,1.5764099,0.5
A082,3,A082_3,75.71,3.154583333333333,1.4242121424927559,9.951396006944442,destination,1,-0.7732746,0.5
A082,4,A082_4,170.25,7.09375,2.0910921588998113,50.3212890625,destination,1,0.112550795,0.5
A083,1,A083_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.6751546,0.5
A083,2,A083_2,25.15,1.0479166666666666,0.7168230162452299,1.0981293402777776,destination,1,-0.3237374,0.5
A083,3,A083_3,74.3,3.095833333333333,1.4099701968051752,9.584184027777777,destination,1,-0.8224563,0.5
A083,4,A083_4,144.91,6.037916666666667,1.951312198344308,36.45643767361111,destination,1,0.76563764,0.5
A084,1,A084_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.089948215,0.5
A084,2,A084_2,27.25,1.1354166666666667,0.7586617876705721,1.2891710069444446,destination,1,-0.3887303,0.5
A084,3,A084_3,91.97,3.8320833333333333,1.5752777066206662,14.68486267361111,destination,1,0.41099674,0.5
A084,4,A084_4,162.51,6.771249999999999,2.05043102660141,45.84982656249999,destination,1,1.1264467,0.5
A085,1,A085_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.025167516,0.5
A085,2,A085_2,24.51,1.02125,0.7037161319091797,1.0429515624999999,destination,1,0.58357966,0.5
A085,3,A085_3,71.4,2.975,1.3800247481062953,8.850625,destination,1,-0.9434278,0.5
A085,4,A085_4,170.65,7.110416666666667,2.093149243708519,50.558025173611114,destination,1,0.36916238,0.5
A086,1,A086_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.2463102,0.5
A086,2,A086_2,23.47,0.9779166666666667,0.6820441022152811,0.9563210069444444,destination,1,0.35159728,0.5
A086,3,A086_3,145.29,6.05375,1.9535593903012127,36.6478890625,destination,1,-0.7232066,0.5
A086,4,A086_4,169.55,7.064583333333334,2.087482046675712,49.90833767361112,destination,1,-1.2129464,0.5
A087,1,A087_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.1479511,0.5
A087,2,A087_2,31.07,1.2945833333333334,0.8305512729264446,1.6759460069444447,destination,1,0.62924254,0.5
A087,3,A087_3,72.8,3.033333333333333,1.3945931639345857,9.20111111111111,destination,1,0.6483832,0.5
A087,4,A087_4,144.2,6.008333333333333,1.947099917190902,36.100069444444436,destination,1,-0.5654962,0.5
A088,1,A088_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.5717645,0.5
A088,2,A088_2,24.25,1.0104166666666667,0.6983419974370495,1.020941840277778,destination,1,2.250928,0.5
A088,3,A088_3,74.91,3.12125,1.4161565154038038,9.742201562499998,destination,1,-0.11962351,0.5
A088,4,A088_4,149.93,6.247083333333333,1.9805990890721163,39.02605017361111,destination,1,1.3004314,0.5
A089,1,A089_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.5398204,0.5
A089,2,A089_2,32.14,1.3391666666666666,0.8497947405857907,1.793367361111111,destination,1,0.37108445,0.5
A089,3,A089_3,79.34,3.3058333333333336,1.4599706925110931,10.92853402777778,destination,1,-0.0014881843,0.5
A089,4,A089_4,146.96,6.123333333333334,1.9633757806629466,37.49521111111112,destination,1,0.8214839,0.5
A090,1,A090_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.3088941,0.5
A090,2,A090_2,23.54,0.9808333333333333,0.6835176315841023,0.9620340277777778,destination,1,-0.2992866,0.5
A090,3,A090_3,95.42,3.9758333333333336,1.6045928607709008,15.807250694444447,destination,1,-0.48725727,0.5
A090,4,A090_4,144.07,6.002916666666667,1.9463267289405295,36.03500850694444,destination,1,0.14262137,0.5
A091,1,A091_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.1371102,0.5
A091,2,A091_2,22.2,0.9249999999999999,0.6549259677397474,0.8556249999999999,destination,1,0.2593088,0.5
A091,3,A091_3,73.64,3.0683333333333334,1.4032334151768138,9.414669444444444,destination,1,-0.6923325,0.5
A091,4,A091_4,142.61,5.942083333333334,1.9376019215930318,35.30835434027778,destination,1,0.056037232,0.5
A092,1,A092_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.4201831,0.5
A092,2,A092_2,22.83,0.9512499999999999,0.6684701928475048,0.9048765624999998,destination,1,-0.90574074,0.5
A092,3,A092_3,71.31,2.97125,1.3790809066015888,8.8283265625,destination,1,-1.0292109,0.5
A092,4,A092_4,146.16,6.09,1.958685340544036,37.0881,destination,1,-0.44239357,0.5
A093,1,A093_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.97299176,0.5
A093,2,A093_2,22.09,0.9204166666666667,0.6525421763844713,0.8471668402777778,destination,1,-0.6046585,0.5
A093,3,A093_3,70.22,2.9258333333333333,1.3675786429239494,8.560500694444444,destination,1,-0.8998102,0.5
A093,4,A093_4,140.95,5.872916666666666,1.9275885673266446,34.4911501736111,destination,1,-0.7954494,0.5
A094,1,A094_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-1.036037,0.5
A094,2,A094_2,22.98,0.9575,0.6716681488828211,0.91680625,destination,1,-0.29982325,0.5
A094,3,A094_3,76.21,3.1754166666666666,1.429214153722292,10.083271006944443,destination,1,-1.0888739,0.5
A094,4,A094_4,149.99,6.249583333333334,1.9809439959506792,39.057291840277784,destination,1,-1.2646453,0.5
A095,1,A095_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.3578781,0.5
A095,2,A095_2,29.71,1.2379166666666668,0.8055453735694225,1.5324376736111114,destination,1,-0.8642308,0.5
A095,3,A095_3,78.76,3.2816666666666667,1.4543423418937371,10.769336111111112,destination,1,-0.6406247,0.5
A095,4,A095_4,148.79,6.199583333333333,1.9740231539770847,38.43483350694444,destination,1,-0.86643106,0.5
A096,1,A096_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.46724647,0.5
A096,2,A096_2,24.49,1.0204166666666665,0.7033037607693153,1.0412501736111108,destination,1,-0.4302919,0.5
A096,3,A096_3,71.19,2.96625,1.3778210639152684,8.7986390625,destination,1,-0.7520156,0.5
A096,4,A096_4,143.66,5.985833333333333,1.9438842888617656,35.830200694444436,destination,1,0.013857826,0.5
A097,1,A097_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.12557247,0.5
A097,2,A097_2,24.37,1.0154166666666666,0.7008259564869463,1.0310710069444444,destination,1,0.08058321,0.5
A097,3,A097_3,70.83,2.95125,1.3740319845476905,8.7098765625,destination,1,-0.33748123,0.5
A097,4,A097_4,144.85,6.035416666666666,1.9509569164836311,36.42625434027777,destination,1,-0.29173175,0.5
A098,1,A098_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.36816895,0.5
A098,2,A098_2,25.77,1.07375,0.7293585625225172,1.1529390625,destination,1,1.0905981,0.5
A098,3,A098_3,78.84,3.285,1.4551205520497432,10.791225,destination,1,0.41594142,0.5
A098,4,A098_4,146.29,6.095416666666666,1.9594490356905676,37.15410434027777,destination,1,-0.75626916,0.5
A099,1,A099_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.5832982,0.5
A099,2,A099_2,28.75,1.1979166666666667,0.7875099420082304,1.435004340277778,destination,1,-0.39603183,0.5
A099,3,A099_3,78.57,3.2737499999999997,1.452491661971374,10.717439062499999,destination,1,-0.024725638,0.5
A099,4,A099_4,143.51,5.979583333333333,1.9429892206276496,35.755416840277775,destination,1,1.3247222,0.5
A100,1,A100_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.6996861,0.5
A100,2,A100_2,31.14,1.2975,0.8318215752477052,1.6835062500000002,destination,1,1.1456058,0.5
A100,3,A100_3,75.34,3.1391666666666667,1.4204944793312588,9.85436736111111,destination,1,0.24805592,0.5
A100,4,A100_4,146.8,6.116666666666667,1.962439451006524,37.413611111111116,destination,1,-1.136643,0.5
A101,1,A101_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.8865688,0.5
A101,2,A101_2,29.12,1.2133333333333334,0.7944996748202328,1.4721777777777778,destination,1,-0.23393802,0.5
A101,3,A101_3,75.21,3.1337499999999996,1.4191849853138654,9.820389062499997,destination,1,-0.978317,0.5
A101,4,A101_4,150.22,6.259166666666666,1.9822650380428002,39.17716736111111,destination,1,0.17299545,0.5
A102,1,A102_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.20968845,0.5
A102,2,A102_2,29.13,1.2137499999999999,0.7946879101149062,1.4731890624999997,destination,1,0.24436091,0.5
A102,3,A102_3,75.27,3.13625,1.419789580253685,9.8360640625,destination,1,0.012451167,0.5
A102,4,A102_4,150.41,6.267083333333333,1.9833550189326314,39.27633350694444,destination,1,-1.0560108,0.5
