composite_ID,UID,TEST,TSVR_hours,Days,paradigm,CTT_mean,log_TSVR,TSVR_sq
A048_4,A048,T4,146.3,6,IRE,0.6785714285714286,4.9924713234685845,21403.690000000002
A049_1,A049,T1,1.0,0,IRE,0.8571428571428571,0.6931471805599453,1.0
A049_2,A049,T2,27.12,1,IRE,0.4821428571428571,3.336481066942464,735.4944
A049_3,A049,T3,111.38,3,IRE,0.6785714285714286,4.721885985684052,12405.5044
A049_4,A049,T4,168.86,6,IRE,0.6785714285714286,5.134974568351863,28513.699600000004
A050_1,A050,T1,1.0,0,IRE,0.6071428571428571,0.6931471805599453,1.0
A050_2,A050,T2,24.73,1,IRE,0.5714285714285714,3.2476576262936527,611.5729
A050_3,A050,T3,93.39,3,IRE,0.4464285714285714,4.547435135336853,8721.6921
A050_4,A050,T4,148.69,6,IRE,0.5357142857142857,5.008566488927144,22108.716099999998
A051_1,A051,T1,1.0,0,IRE,0.8571428571428571,0.6931471805599453,1.0
A051_2,A051,T2,17.16,1,IRE,0.6071428571428571,2.8992213731731473,294.4656
A051_3,A051,T3,65.63,3,IRE,0.5714285714285714,4.199154926574446,4307.296899999999
A051_4,A051,T4,146.99,6,IRE,0.6785714285714286,4.997144703913756,21606.060100000002
A052_1,A052,T1,1.0,0,IRE,0.6071428571428571,0.6931471805599453,1.0
A052_2,A052,T2,31.76,1,IRE,0.6071428571428571,3.4892082589848687,1008.6976000000001
A052_3,A052,T3,80.98,3,IRE,0.6428571428571429,4.406475315076191,6557.760400000001
A052_4,A052,T4,153.27,6,IRE,0.5,5.038704314023848,23491.692900000002
A053_1,A053,T1,1.0,0,IRE,0.6964285714285714,0.6931471805599453,1.0
A053_2,A053,T2,32.71,1,IRE,0.6964285714285714,3.5177945292459696,1069.9441000000002
A053_3,A053,T3,78.28,3,IRE,0.4464285714285714,4.372985890021733,6127.758400000001
A053_4,A053,T4,148.9,6,IRE,0.5714285714285714,5.009968405108552,22171.210000000003
A054_1,A054,T1,1.0,0,IRE,0.7321428571428571,0.6931471805599453,1.0
A054_2,A054,T2,16.9,1,IRE,0.5892857142857143,2.884800712846709,285.60999999999996
A054_3,A054,T3,72.83,3,IRE,0.6428571428571429,4.3017651530710745,5304.2089
A054_4,A054,T4,136.83,6,IRE,0.75,4.926021041706347,18722.448900000003
A055_1,A055,T1,1.0,0,IRE,0.6071428571428571,0.6931471805599453,1.0
A055_2,A055,T2,23.24,1,IRE,0.8214285714285714,3.1880041612011136,540.0975999999999
A055_3,A055,T3,74.48,3,IRE,0.5,4.32386772050035,5547.2704
A055_4,A055,T4,149.21,6,IRE,0.3035714285714285,5.012034315009963,22263.6241
A056_1,A056,T1,1.0,0,IRE,0.7142857142857143,0.6931471805599453,1.0
A056_2,A056,T2,33.61,1,IRE,0.5892857142857143,3.544142657647253,1129.6321
A056_3,A056,T3,71.46,3,IRE,0.6964285714285714,4.283034685466931,5106.531599999999
A056_4,A056,T4,147.84,6,IRE,0.4821428571428571,5.002871903478422,21856.6656
A057_1,A057,T1,1.0,0,IRE,0.6428571428571429,0.6931471805599453,1.0
A057_2,A057,T2,24.78,1,IRE,0.4821428571428571,3.2495989975110415,614.0484
A057_3,A057,T3,73.83,3,IRE,0.5,4.315218874092267,5450.8688999999995
A057_4,A057,T4,145.06,6,IRE,0.2678571428571428,4.984017496191964,21042.4036
A058_1,A058,T1,1.0,0,IRE,0.875,0.6931471805599453,1.0
A058_2,A058,T2,22.96,1,IRE,0.4107142857142857,3.1763857732472487,527.1616
A058_3,A058,T3,66.28,3,IRE,0.5357142857142857,4.208863015664693,4393.0384
A058_4,A058,T4,143.48,6,IRE,0.4642857142857143,4.973141089668675,20586.510399999996
A059_1,A059,T1,1.0,0,IRE,0.8392857142857143,0.6931471805599453,1.0
A059_2,A059,T2,30.4,1,IRE,0.8214285714285714,3.4468078929142076,924.16
A059_3,A059,T3,79.78,3,IRE,0.8571428571428571,4.391729410135267,6364.8484
A059_4,A059,T4,151.93,6,IRE,0.6785714285714286,5.029980300360032,23082.7249
A060_1,A060,T1,1.0,0,IRE,0.5535714285714286,0.6931471805599453,1.0
A060_2,A060,T2,24.87,1,IRE,0.7142857142857143,3.2530839961979376,618.5169000000001
A060_3,A060,T3,94.68,3,IRE,0.75,4.561009290202322,8964.3024
A060_4,A060,T4,143.91,6,IRE,0.5892857142857143,4.976112860057833,20710.088099999997
A061_1,A061,T1,1.0,0,IRE,0.9642857142857144,0.6931471805599453,1.0
A061_2,A061,T2,35.16,1,IRE,0.8571428571428571,3.5879535355239756,1236.2255999999998
A061_3,A061,T3,82.55,3,IRE,0.6785714285714286,4.425445255041403,6814.5025
A061_4,A061,T4,146.56,6,IRE,0.6785714285714286,4.994234872728475,21479.8336
A062_1,A062,T1,1.0,0,IRE,0.75,0.6931471805599453,1.0
A062_2,A062,T2,44.69,1,IRE,0.75,3.8218794555751803,1997.1961
A062_3,A062,T3,92.72,3,IRE,0.4285714285714285,4.540311613639595,8596.9984
A062_4,A062,T4,149.18,6,IRE,0.5,5.011834574671738,22254.672400000003
A063_1,A063,T1,1.0,0,IRE,0.75,0.6931471805599453,1.0
A063_2,A063,T2,21.98,1,IRE,0.7857142857142857,3.1346242724206097,483.1204
A063_3,A063,T3,69.99,3,IRE,0.5535714285714286,4.262539022051294,4898.6001
A063_4,A063,T4,141.09,6,IRE,0.5,4.956460659649984,19906.3881
A064_1,A064,T1,1.0,0,IRE,0.8928571428571429,0.6931471805599453,1.0
A064_2,A064,T2,37.65,1,IRE,0.6785714285714286,3.654546775033431,1417.5224999999998
A064_3,A064,T3,82.99,3,IRE,0.6071428571428571,4.430697744137536,6887.340099999999
A064_4,A064,T4,156.21,6,IRE,0.4642857142857143,5.057582491203423,24401.564100000003
A065_1,A065,T1,1.0,0,IRE,0.4285714285714285,0.6931471805599453,1.0
A065_2,A065,T2,32.31,1,IRE,0.5714285714285714,3.5058576522055884,1043.9361000000001
A065_3,A065,T3,106.41,3,IRE,0.3392857142857143,4.676653287609955,11323.088099999999
A065_4,A065,T4,187.43,6,IRE,0.2678571428571428,5.238726585134399,35130.0049
A066_1,A066,T1,1.0,0,IRE,0.4642857142857143,0.6931471805599453,1.0
A066_2,A066,T2,23.35,1,IRE,0.5357142857142857,3.192531849528599,545.2225000000001
A066_3,A066,T3,73.79,3,IRE,0.4821428571428571,4.314684186203576,5444.964100000001
A066_4,A066,T4,164.93,6,IRE,0.3392857142857143,5.111566012674697,27201.9049
A067_1,A067,T1,1.0,0,IRE,0.7142857142857143,0.6931471805599453,1.0
A067_2,A067,T2,29.91,1,IRE,0.4464285714285714,3.431079756144025,894.6081
A067_3,A067,T3,73.19,3,IRE,0.3571428571428571,4.306629370201435,5356.7761
A067_4,A067,T4,144.19,6,IRE,0.2857142857142857,4.978043229495596,20790.7561
A068_1,A068,T1,1.0,0,IRE,0.75,0.6931471805599453,1.0
A068_2,A068,T2,30.49,1,IRE,0.6428571428571429,3.4496700351129332,929.6401
A068_3,A068,T3,82.98,3,IRE,0.6071428571428571,4.430578675256047,6885.680400000001
A068_4,A068,T4,155.59,6,IRE,0.5714285714285714,5.053630924557352,24208.2481
A069_1,A069,T1,1.0,0,IRE,0.5357142857142857,0.6931471805599453,1.0
A069_2,A069,T2,24.96,1,IRE,0.5178571428571429,3.2565568918358894,623.0016
A069_3,A069,T3,79.75,3,IRE,0.625,4.391357962102766,6360.0625
A069_4,A069,T4,140.22,6,IRE,0.3214285714285714,4.950318958088201,19661.6484
A070_1,A070,T1,1.0,0,IRE,0.625,0.6931471805599453,1.0
A070_2,A070,T2,24.25,1,IRE,0.5714285714285714,3.228826155721369,588.0625
A070_3,A070,T3,81.92,3,IRE,0.5178571428571429,4.417876287567579,6710.8864
A070_4,A070,T4,149.2,6,IRE,0.5178571428571429,5.011967739330034,22260.639999999996
A071_1,A071,T1,1.0,0,IRE,0.6428571428571429,0.6931471805599453,1.0
A071_2,A071,T2,30.92,1,IRE,0.7142857142857143,3.463232772581608,956.0464000000001
A071_3,A071,T3,79.96,3,IRE,0.4642857142857143,4.3939552055391555,6393.601599999999
A071_4,A071,T4,153.27,6,IRE,0.6071428571428571,5.038704314023848,23491.692900000002
A072_1,A072,T1,1.0,0,IRE,0.75,0.6931471805599453,1.0
A072_2,A072,T2,33.76,1,IRE,0.7857142857142857,3.548467300397191,1139.7376
A072_3,A072,T3,83.54,3,IRE,0.6964285714285714,4.437224795138644,6978.931600000001
A072_4,A072,T4,154.89,6,IRE,0.5714285714285714,5.04915063032459,23990.912099999994
A073_1,A073,T1,1.0,0,IRE,0.6785714285714286,0.6931471805599453,1.0
A073_2,A073,T2,66.66,3,IRE,0.6607142857142857,4.214495163352562,4443.5556
A073_3,A073,T3,66.9,3,IRE,0.75,4.21803603456465,4475.610000000001
A073_4,A073,T4,140.12,6,IRE,0.8392857142857143,4.949610592258481,19633.614400000002
A074_1,A074,T1,1.0,0,IRE,0.8928571428571429,0.6931471805599453,1.0
A074_2,A074,T2,29.33,1,IRE,0.6785714285714286,3.41213732170049,860.2488999999999
A074_3,A074,T3,73.02,3,IRE,0.4107142857142857,4.30433532695801,5331.920399999999
A074_4,A074,T4,147.21,6,IRE,0.5357142857142857,4.998630186968824,21670.7841
A075_1,A075,T1,1.0,0,IRE,0.6785714285714286,0.6931471805599453,1.0
A075_2,A075,T2,28.68,1,IRE,0.625,3.39047341829918,822.5423999999999
A075_3,A075,T3,71.37,3,IRE,0.4464285714285714,4.281791848878036,5093.6769
A075_4,A075,T4,244.53,6,IRE,0.6071428571428571,5.5034191393614815,59794.9209
A076_1,A076,T1,1.0,0,IRE,0.5,0.6931471805599453,1.0
A076_2,A076,T2,27.3,1,IRE,0.4107142857142857,3.342861804649192,745.2900000000001
A076_3,A076,T3,74.88,3,IRE,0.2857142857142857,4.3291531450668135,5607.014399999999
A076_4,A076,T4,149.28,6,IRE,0.3928571428571428,5.0125002207057685,22284.5184
A077_1,A077,T1,1.0,0,IRE,0.6428571428571429,0.6931471805599453,1.0
A077_2,A077,T2,53.88,3,IRE,0.3928571428571428,4.00514898341763,2903.0544000000004
A077_3,A077,T3,78.36,3,IRE,0.4464285714285714,4.373994462976618,6140.2896
A077_4,A077,T4,149.75,6,IRE,0.625,5.015622835607295,22425.0625
A078_1,A078,T1,1.0,0,IRE,0.5535714285714286,0.6931471805599453,1.0
A078_2,A078,T2,26.17,1,IRE,0.625,3.3021134234382563,684.8689
A078_3,A078,T3,72.3,3,IRE,0.5714285714285714,4.294560608892605,5227.29
A078_4,A078,T4,140.08,6,IRE,0.3392857142857143,4.949327105367852,19622.406400000003
A079_1,A079,T1,1.0,0,IRE,0.75,0.6931471805599453,1.0
A079_2,A079,T2,26.11,1,IRE,0.5535714285714286,3.299902663510574,681.7321
A079_3,A079,T3,74.0,3,IRE,0.5357142857142857,4.31748811353631,5476.0
A079_4,A079,T4,194.42,6,IRE,0.4285714285714285,5.275151088516197,37799.136399999996
A080_1,A080,T1,1.0,0,IRE,0.7857142857142857,0.6931471805599453,1.0
A080_2,A080,T2,29.03,1,IRE,0.6785714285714286,3.402196881995239,842.7409
A080_3,A080,T3,72.87,3,IRE,0.5714285714285714,4.302306791540646,5310.036900000001
A080_4,A080,T4,145.77,6,IRE,0.3928571428571428,4.988866735623107,21248.892900000003
A081_1,A081,T1,1.0,0,IRE,0.7142857142857143,0.6931471805599453,1.0
A081_2,A081,T2,31.39,1,IRE,0.5892857142857143,3.477849733183238,985.3321000000001
A081_3,A081,T3,80.13,3,IRE,0.7678571428571429,4.396052806406973,6420.816899999999
A081_4,A081,T4,154.53,6,IRE,0.7142857142857143,5.046838639056468,23879.5209
A082_1,A082,T1,1.0,0,IRE,0.6785714285714286,0.6931471805599453,1.0
A082_2,A082,T2,27.97,1,IRE,0.7857142857142857,3.366260811781259,782.3208999999999
A082_3,A082,T3,75.71,3,IRE,0.5714285714285714,4.3400320779712045,5732.004099999999
A082_4,A082,T4,170.25,6,IRE,0.5892857142857143,5.143124477142335,28985.0625
A083_1,A083,T1,1.0,0,IRE,0.8392857142857143,0.6931471805599453,1.0
A083_2,A083,T2,25.15,1,IRE,0.7321428571428571,3.263849190510932,632.5224999999999
A083_3,A083,T3,74.3,3,IRE,0.5892857142857143,4.321480134805848,5520.49
A083_4,A083,T4,144.91,6,IRE,0.75,4.982989993275931,20998.9081
A084_1,A084,T1,1.0,0,IRE,0.8392857142857143,0.6931471805599453,1.0
A084_2,A084,T2,27.25,1,IRE,0.6428571428571429,3.34109345759245,742.5625
A084_3,A084,T3,91.97,3,IRE,0.5892857142857143,4.532276860467767,8458.4809
A084_4,A084,T4,162.51,6,IRE,0.6428571428571429,5.096874150546495,26409.500099999997
A085_1,A085,T1,1.0,0,IRE,0.6607142857142857,0.6931471805599453,1.0
A085_2,A085,T2,24.51,1,IRE,0.7142857142857143,3.23907053215372,600.7401000000001
A085_3,A085,T3,71.4,3,IRE,0.5357142857142857,4.282206299391671,5097.960000000001
A085_4,A085,T4,170.65,6,IRE,0.5892857142857143,5.145457519903701,29121.4225
A086_1,A086,T1,1.0,0,IRE,0.7321428571428571,0.6931471805599453,1.0
A086_2,A086,T2,23.47,1,IRE,0.75,3.19744787745458,550.8408999999999
A086_3,A086,T3,145.29,6,IRE,0.3571428571428571,4.985590952989995,21109.1841
A086_4,A086,T4,169.55,6,IRE,0.4285714285714285,5.139028508864655,28747.202500000003
A087_1,A087,T1,1.0,0,IRE,0.8571428571428571,0.6931471805599453,1.0
A087_2,A087,T2,31.07,1,IRE,0.8214285714285714,3.4679210137050633,965.3449
A087_3,A087,T3,72.8,3,IRE,0.625,4.301358731606427,5299.839999999999
A087_4,A087,T4,144.2,6,IRE,0.6071428571428571,4.978112102390695,20793.639999999996
A088_1,A088,T1,1.0,0,IRE,0.8928571428571429,0.6931471805599453,1.0
A088_2,A088,T2,24.25,1,IRE,0.9642857142857144,3.228826155721369,588.0625
A088_3,A088,T3,74.91,3,IRE,0.6428571428571429,4.3295484280286765,5611.508099999999
A088_4,A088,T4,149.93,6,IRE,0.9285714285714286,5.016816153171337,22479.004900000004
A089_1,A089,T1,1.0,0,IRE,0.6607142857142857,0.6931471805599453,1.0
A089_2,A089,T2,32.14,1,IRE,0.6607142857142857,3.500741011998417,1032.9796000000001
A089_3,A089,T3,79.34,3,IRE,0.75,4.386267628931136,6294.8356
A089_4,A089,T4,146.96,6,IRE,0.75,4.996941966964253,21597.2416
A090_1,A090,T1,1.0,0,IRE,0.7857142857142857,0.6931471805599453,1.0
A090_2,A090,T2,23.54,1,IRE,0.5535714285714286,3.2003044392827653,554.1315999999999
A090_3,A090,T3,95.42,3,IRE,0.25,4.568713648977476,9104.9764
A090_4,A090,T4,144.07,6,IRE,0.4107142857142857,4.977216384550811,20756.1649
A091_1,A091,T1,1.0,0,IRE,0.75,0.6931471805599453,1.0
A091_2,A091,T2,22.2,1,IRE,0.5714285714285714,3.1441522786722644,492.84
A091_3,A091,T3,73.64,3,IRE,0.5,4.312676556539088,5422.8496000000005
A091_4,A091,T4,142.61,6,IRE,0.4464285714285714,4.9671012920725275,20337.612100000002
A092_1,A092,T1,1.0,0,IRE,0.6071428571428571,0.6931471805599453,1.0
A092_2,A092,T2,22.83,1,IRE,0.5357142857142857,3.170945291110651,521.2089
A092_3,A092,T3,71.31,3,IRE,0.3928571428571428,4.28096243218686,5085.1161
A092_4,A092,T4,146.16,6,IRE,0.5714285714285714,4.991520430236574,21362.7456
A093_1,A093,T1,1.0,0,IRE,0.6785714285714286,0.6931471805599453,1.0
A093_2,A093,T2,22.09,1,IRE,0.5714285714285714,3.139399623366404,487.9681
A093_3,A093,T3,70.22,3,IRE,0.5357142857142857,4.265773677849632,4930.8484
A093_4,A093,T4,140.95,6,IRE,0.5357142857142857,4.95547488291898,19866.902499999997
A094_1,A094,T1,1.0,0,IRE,0.2857142857142857,0.6931471805599453,1.0
A094_2,A094,T2,22.98,1,IRE,0.5714285714285714,3.177220149599368,528.0804
A094_3,A094,T3,76.21,3,IRE,0.3392857142857143,4.3465289823207245,5807.964099999999
A094_4,A094,T4,149.99,6,IRE,0.4107142857142857,5.017213609456379,22497.0001
A095_1,A095,T1,1.0,0,IRE,0.7678571428571429,0.6931471805599453,1.0
A095_2,A095,T2,29.71,1,IRE,0.5535714285714286,3.424588334452731,882.6841000000001
A095_3,A095,T3,78.76,3,IRE,0.5535714285714286,4.379022125653583,6203.137600000001
A095_4,A095,T4,148.79,6,IRE,0.375,5.009234313180627,22138.464099999997
A096_1,A096,T1,1.0,0,IRE,0.5535714285714286,0.6931471805599453,1.0
A096_2,A096,T2,24.49,1,IRE,0.5535714285714286,3.238286218388024,599.7601
A096_3,A096,T3,71.19,3,IRE,0.3928571428571428,4.279301532151069,5068.0161
A096_4,A096,T4,143.66,6,IRE,0.1607142857142857,4.974386161421135,20638.1956
A097_1,A097,T1,1.0,0,IRE,0.6964285714285714,0.6931471805599453,1.0
A097_2,A097,T2,24.37,1,IRE,0.6785714285714286,3.2335673736111907,593.8969000000001
A097_3,A097,T3,70.83,3,IRE,0.625,4.27430221608671,5016.8889
A097_4,A097,T4,144.85,6,IRE,0.6071428571428571,4.98257869631373,20981.5225
A098_1,A098,T1,1.0,0,IRE,0.6428571428571429,0.6931471805599453,1.0
A098_2,A098,T2,25.77,1,IRE,0.625,3.2872818575322613,664.0929
A098_3,A098,T3,78.84,3,IRE,0.7678571428571429,4.380024632003209,6215.7456
A098_4,A098,T4,146.29,6,IRE,0.4285714285714285,4.992403432501452,21400.764099999997
A099_1,A099,T1,1.0,0,IRE,0.7857142857142857,0.6931471805599453,1.0
A099_2,A099,T2,28.75,1,IRE,0.6785714285714286,3.392829131991639,826.5625
A099_3,A099,T3,78.57,3,IRE,0.6607142857142857,4.3766371373894435,6173.244899999999
A099_4,A099,T4,143.51,6,IRE,0.75,4.973348709310239,20595.120099999996
A100_1,A100,T1,1.0,0,IRE,0.6071428571428571,0.6931471805599453,1.0
A100_2,A100,T2,31.14,1,IRE,0.7678571428571429,3.4701013603093664,969.6996
A100_3,A100,T3,75.34,3,IRE,0.5,4.3351970473170836,5676.1156
A100_4,A100,T4,146.8,6,IRE,0.4464285714285714,4.995860008514102,21550.24
A101_1,A101,T1,1.0,0,IRE,0.6428571428571429,0.6931471805599453,1.0
A101_2,A101,T2,29.12,1,IRE,0.5178571428571429,3.405189402931693,847.9744000000001
A101_3,A101,T3,75.21,3,IRE,0.3392857142857143,4.333492687678026,5656.544099999999
A101_4,A101,T4,150.22,6,IRE,0.375,5.018735730130124,22566.0484
A102_1,A102,T1,1.0,0,IRE,0.6071428571428571,0.6931471805599453,1.0
A102_2,A102,T2,29.13,1,IRE,0.75,3.40552135314221,848.5568999999999
A102_3,A102,T3,75.27,3,IRE,0.6607142857142857,4.3342796761761475,5665.572899999999
A102_4,A102,T4,150.41,6,IRE,0.5714285714285714,5.019991389020281,22623.1681
A103_1,A103,T1,1.0,0,IRE,0.875,0.6931471805599453,1.0
A103_2,A103,T2,27.26,1,IRE,0.4285714285714285,3.3414473772563813,743.1076
A103_3,A103,T3,80.24,3,IRE,0.5,4.397407736712184,6438.457599999999
A103_4,A103,T4,149.72,6,IRE,0.4642857142857143,5.015423810828053,22416.0784
A104_1,A104,T1,1.0,0,IRE,0.7857142857142857,0.6931471805599453,1.0
A104_2,A104,T2,22.6,1,IRE,0.7321428571428571,3.1612467120315646,510.76000000000005
A104_3,A104,T3,72.62,3,IRE,0.75,4.298916727950875,5273.664400000001
A104_4,A104,T4,145.78,6,IRE,0.3035714285714285,4.9889348671169165,21251.8084
A105_1,A105,T1,1.0,0,IRE,0.6785714285714286,0.6931471805599453,1.0
A105_2,A105,T2,22.77,1,IRE,0.6964285714285714,3.1684242813721024,518.4729
A105_3,A105,T3,69.46,3,IRE,0.5178571428571429,4.255045172913092,4824.691599999999
A105_4,A105,T4,146.2,6,IRE,0.6428571428571429,4.991792206294776,21374.439999999995
A106_1,A106,T1,1.0,0,IRE,0.7321428571428571,0.6931471805599453,1.0
A106_2,A106,T2,22.64,1,IRE,0.5892857142857143,3.1629401925378975,512.5696
A106_3,A106,T3,66.08,3,IRE,0.7321428571428571,4.205885936955008,4366.5664
A106_4,A106,T4,147.13,6,IRE,0.75,4.998090266593961,21647.2369
A107_1,A107,T1,1.0,0,IRE,0.6071428571428571,0.6931471805599453,1.0
A107_2,A107,T2,26.22,1,IRE,0.3035714285714285,3.30395199722332,687.4884
A107_3,A107,T3,71.45,3,IRE,0.4285714285714285,4.282896668766692,5105.1025
A107_4,A107,T4,145.95,6,IRE,0.3035714285714285,4.990092392864926,21301.402499999997
A108_1,A108,T1,1.0,0,IRE,0.6785714285714286,0.6931471805599453,1.0
A108_2,A108,T2,27.61,1,IRE,0.4285714285714285,3.3537563070620187,762.3121
A108_3,A108,T3,68.96,3,IRE,0.7857142857142857,4.247923650150401,4755.481599999999
A108_4,A108,T4,152.12,6,IRE,0.3035714285714285,5.031221927704644,23140.4944
A109_1,A109,T1,1.0,0,IRE,0.4285714285714285,0.6931471805599453,1.0
A109_2,A109,T2,24.65,1,IRE,0.4464285714285714,3.2445435716167785,607.6225
A109_3,A109,T3,71.17,3,IRE,0.4642857142857143,4.279024447084182,5065.168900000001
A109_4,A109,T4,149.87,6,IRE,0.3035714285714285,5.016418538851983,22461.016900000002
